age,gender,genre1,genre2,genre3,suggested_genre
23,1,23,25,24,23
51,0,9,5,8,5
19,1,22,21,20,22
50,1,9,5,8,9
60,1,37,36,37,38
22,0,8,9,6,9
56,0,30,29,31,29
33,0,23,24,25,23
18,1,8,7,9,9
49,1,23,24,25,23
43,1,36,37,37,38
21,1,7,6,9,9
16,0,21,22,20,20
22,0,23,25,24,25
60,0,37,36,36,38
39,1,13,11,12,13
31,1,36,37,37,38
56,1,20,22,21,20
52,1,18,16,19,16
38,0,27,26,28,26
26,1,37,36,36,38
32,1,23,25,24,23
25,1,10,14,11,11
19,0,31,29,30,30
50,1,29,30,31,30
19,0,4,0,2,2
15,0,9,5,7,7
30,0,23,25,24,25
44,0,10,14,11,10
47,0,22,21,20,21
58,0,7,5,9,7
41,1,16,15,19,16
19,0,27,28,26,28
34,0,16,17,18,17
22,1,28,26,27,26
58,0,30,29,31,29
24,1,23,24,25,23
59,1,29,31,30,31
38,1,22,21,20,21
15,1,21,22,20,20
25,0,0,1,3,0
28,0,0,2,4,4
48,0,17,16,15,15
36,0,33,34,35,33
60,0,25,23,24,24
33,1,3,4,1,3
22,1,26,27,28,27
23,0,36,37,37,38
17,1,2,3,1,1
59,1,19,18,17,18
60,1,31,29,30,29
55,0,31,29,30,30
54,1,20,22,21,22
25,1,3,4,1,3
15,1,27,28,26,28
16,0,28,26,27,27
25,0,24,25,23,25
56,1,37,36,36,38
51,1,26,27,28,28
20,0,2,0,4,4
57,0,4,0,3,4
37,1,30,29,31,31
25,0,32,34,33,33
43,1,26,27,28,27
51,0,11,12,13,13
36,1,32,33,34,33
56,0,37,36,36,38
49,0,21,20,22,20
47,0,24,23,25,25
47,0,4,2,0,4
41,0,34,32,35,35
47,0,27,28,26,28
60,0,5,8,9,9
17,1,5,6,9,5
54,0,25,24,23,23
39,0,30,31,29,29
55,1,26,28,27,28
47,1,27,28,26,28
24,1,1,0,4,0
56,1,3,4,1,4
59,0,4,1,2,1
20,1,5,6,7,6
51,1,2,0,4,2
50,1,25,24,23,24
43,0,24,25,23,25
57,1,25,24,23,25
43,1,31,29,30,29
48,1,16,17,15,16
54,1,28,26,27,26
18,1,28,26,27,28
44,0,31,30,29,31
20,1,30,31,29,31
41,1,23,24,25,23
56,0,14,10,11,14
44,1,24,25,23,24
29,0,20,21,22,20
27,0,7,9,5,9
51,0,21,22,20,21
33,0,15,18,17,18
38,1,24,25,23,24
25,1,13,14,12,14
20,0,24,25,23,25
16,1,24,23,25,23
16,1,37,36,37,38
17,1,12,13,14,14
46,1,36,37,37,38
33,0,15,16,19,16
23,1,7,8,9,9
56,0,16,18,17,16
26,0,14,10,11,10
39,1,19,17,18,17
51,1,2,3,1,2
16,0,10,14,12,10
56,1,30,29,31,31
37,0,27,28,26,28
37,0,12,10,11,12
22,1,19,17,16,19
18,0,34,32,33,33
44,1,7,8,9,8
46,1,8,5,6,8
15,0,20,21,22,20
57,0,27,28,26,27
37,1,36,37,37,38
25,1,32,34,33,32
37,0,27,26,28,26
37,0,30,31,29,31
53,1,0,4,3,0
52,1,28,26,27,28
33,1,34,33,35,34
57,1,24,23,25,25
45,1,19,16,15,15
30,0,27,26,28,28
32,0,14,13,10,13
58,0,9,6,7,7
52,0,24,25,23,23
50,1,29,31,30,31
26,0,30,31,29,31
44,0,4,3,0,4
19,0,18,17,16,18
47,0,26,28,27,26
60,1,2,3,1,2
28,0,26,27,28,26
50,0,19,15,16,19
16,1,36,37,36,38
49,0,37,36,36,38
56,1,20,22,21,20
60,1,31,30,29,30
24,1,15,19,16,19
27,1,25,24,23,24
40,0,37,36,37,38
59,0,34,35,32,35
37,1,20,22,21,20
60,1,12,10,11,11
24,1,11,14,10,14
29,0,29,30,31,31
60,1,26,27,28,27
34,0,5,6,9,5
28,0,27,26,28,28
50,1,4,1,0,1
39,0,25,24,23,24
52,0,8,6,9,9
20,0,35,32,34,35
47,1,3,1,0,0
18,1,4,0,2,4
34,1,28,26,27,26
21,0,36,37,37,38
42,1,30,29,31,29
53,0,35,34,33,35
53,0,36,37,36,38
36,1,8,7,5,7
42,1,37,36,36,38
17,0,7,9,8,8
16,0,37,36,37,38
16,0,37,36,37,38
44,1,9,6,5,9
25,1,12,14,11,14
45,0,6,5,7,7
15,0,0,3,1,1
41,1,8,5,6,5
19,1,24,23,25,24
42,0,2,3,4,4
46,0,6,8,5,6
53,0,8,6,9,9
47,1,20,21,22,21
19,1,30,31,29,30
30,0,2,0,3,2
19,1,28,27,26,28
50,1,17,19,16,19
33,0,35,32,34,34
52,0,29,31,30,31
34,1,20,21,22,22
38,1,32,35,33,32
18,1,15,16,18,15
42,0,8,6,9,9
47,0,2,1,0,1
28,1,34,33,32,32
47,0,6,9,7,7
29,0,18,17,15,17
29,1,4,3,2,4
34,1,6,5,7,5
15,1,14,12,10,10
49,0,33,35,32,35
58,0,28,27,26,26
44,1,4,2,0,4
28,1,30,29,31,31
17,1,33,34,35,33
54,1,19,18,15,18
47,1,4,3,2,3
60,1,3,2,0,2
23,0,31,30,29,31
25,1,28,26,27,26
15,1,26,27,28,28
29,1,17,19,15,17
39,0,18,16,19,18
23,1,10,12,14,12
58,0,27,26,28,28
19,0,16,17,19,17
51,1,21,22,20,20
42,1,15,17,18,15
36,1,26,28,27,28
21,1,31,29,30,29
58,0,13,11,14,14
23,0,24,23,25,23
44,1,31,30,29,31
52,0,4,0,1,4
53,1,3,2,4,3
47,1,21,22,20,21
58,1,21,20,22,22
41,0,12,13,14,14
18,1,37,36,37,38
36,0,20,21,22,22
31,1,20,22,21,22
60,0,36,37,37,38
50,1,15,18,17,17
15,0,36,37,36,38
15,1,27,28,26,28
47,0,18,19,17,18
57,0,23,24,25,24
44,1,36,37,37,38
34,1,24,25,23,24
46,1,6,5,9,5
28,0,29,30,31,31
36,1,24,25,23,23
43,1,21,22,20,21
40,0,37,36,36,38
23,1,3,1,4,1
37,1,19,17,15,15
50,1,5,7,9,7
53,0,24,25,23,25
49,1,26,28,27,26
57,1,35,33,32,33
41,0,12,13,11,13
18,0,22,20,21,22
25,1,22,21,20,22
44,1,24,23,25,23
25,0,21,20,22,22
18,0,32,33,34,34
59,0,7,6,8,8
23,0,6,9,7,6
57,0,10,14,13,14
49,0,20,22,21,22
26,1,0,4,1,0
38,1,30,29,31,29
40,0,37,36,37,38
42,1,36,37,36,38
17,0,2,4,3,4
48,0,10,12,11,10
55,1,7,5,6,6
15,1,10,12,13,12
37,0,21,20,22,21
42,1,18,16,17,16
19,0,32,34,33,33
53,0,36,37,37,38
29,1,32,35,34,34
28,1,7,9,6,7
50,0,23,24,25,23
56,1,10,12,14,14
28,0,29,31,30,31
25,1,8,9,5,8
17,0,26,28,27,26
58,1,37,36,36,38
24,0,32,34,35,32
58,0,14,13,12,12
20,0,33,32,35,35
55,0,21,22,20,21
31,1,23,25,24,24
37,1,4,2,3,3
23,1,16,18,15,15
41,0,25,23,24,24
30,0,23,24,25,25
58,0,22,21,20,21
58,0,14,11,10,10
29,0,31,29,30,29
48,1,2,1,4,1
55,0,21,22,20,22
43,1,33,32,35,33
41,0,37,36,37,38
37,0,0,2,4,4
37,1,32,35,34,35
21,1,26,27,28,28
58,1,12,13,10,10
35,0,34,33,35,33
52,1,27,26,28,26
38,1,20,22,21,21
54,1,17,18,19,18
40,1,21,20,22,20
41,1,1,0,2,0
30,1,6,9,8,9
15,1,3,2,4,2
36,0,23,24,25,24
56,1,20,22,21,20
48,0,33,35,32,33
40,0,9,6,8,9
58,1,14,12,11,14
40,1,28,26,27,27
43,1,18,17,19,17
41,1,26,27,28,26
25,1,29,31,30,30
29,1,36,37,37,38
34,1,1,2,0,1
59,0,9,5,7,9
38,0,0,4,2,4
54,0,20,22,21,22
41,1,24,23,25,25
34,0,26,27,28,26
57,1,7,8,5,7
51,0,36,37,37,38
20,1,25,23,24,25
16,0,15,17,19,19
50,1,22,20,21,21
41,0,24,25,23,25
18,0,30,29,31,30
22,0,30,31,29,29
37,1,24,23,25,23
44,1,8,7,5,7
38,1,24,23,25,25
35,1,3,1,0,1
51,1,4,1,0,0
38,1,11,12,13,11
52,1,33,34,35,33
18,0,22,20,21,20
24,0,19,15,16,19
60,1,23,25,24,23
56,0,24,25,23,23
44,0,20,22,21,22
44,1,18,16,15,15
24,0,29,30,31,29
35,1,8,7,9,9
31,1,20,22,21,20
20,1,29,30,31,29
48,0,37,36,37,38
59,1,6,8,7,8
42,0,25,23,24,23
30,0,23,25,24,23
57,0,26,27,28,28
44,0,6,7,8,8
24,1,35,32,34,34
24,1,37,36,37,38
47,0,24,23,25,23
26,0,36,37,37,38
23,1,3,2,4,4
17,0,16,19,17,17
36,0,5,8,6,5
23,0,37,36,37,38
60,1,14,13,11,14
28,0,34,32,35,32
22,0,21,22,20,21
21,1,35,34,32,35
35,0,1,3,2,2
35,0,27,26,28,28
37,1,29,30,31,30
15,0,22,20,21,20
15,1,16,19,18,18
38,1,36,37,37,38
35,1,36,37,37,38
52,0,22,21,20,21
32,0,25,23,24,23
47,1,20,21,22,21
26,1,29,30,31,31
31,0,10,13,14,14
43,0,31,30,29,30
30,1,34,32,35,35
52,1,31,29,30,29
19,0,23,25,24,23
47,1,24,25,23,23
45,0,21,20,22,20
15,1,13,10,14,10
47,1,24,23,25,25
44,0,24,25,23,25
49,1,16,15,17,17
20,1,8,9,7,9
23,0,37,36,37,38
27,1,29,31,30,30
23,0,17,18,15,18
29,1,27,26,28,26
30,1,22,20,21,22
24,1,37,36,36,38
23,0,25,23,24,25
26,0,36,37,37,38
59,1,20,22,21,20
58,0,32,33,34,33
32,1,4,3,2,4
23,1,27,26,28,27
47,1,9,7,5,5
19,1,37,36,36,38
31,1,21,20,22,22
19,0,31,30,29,30
59,0,32,34,35,32
57,1,20,22,21,22
50,1,11,14,13,14
51,0,30,29,31,30
53,1,29,30,31,30
34,1,26,28,27,28
17,0,23,25,24,25
39,0,30,29,31,31
15,1,12,14,10,12
33,0,11,13,14,14
18,1,10,11,14,10
28,0,30,29,31,29
57,1,20,22,21,21
39,1,33,34,32,34
50,1,23,24,25,25
15,1,25,23,24,24
59,0,30,29,31,30
27,1,11,14,12,14
53,0,34,35,32,32
19,1,37,36,36,38
53,0,17,18,16,18
56,1,18,17,19,19
42,1,37,36,37,38
46,0,26,27,28,27
15,1,31,30,29,30
42,1,6,5,8,5
15,1,26,27,28,26
15,1,7,8,6,7
43,0,35,34,33,34
28,0,25,24,23,25
15,1,36,37,36,38
15,0,5,9,6,6
39,1,11,14,10,10
15,0,11,10,14,11
37,0,3,0,4,4
44,0,27,28,26,27
16,1,4,3,0,4
21,1,6,7,5,7
24,1,27,26,28,26
50,1,36,37,37,38
21,1,29,31,30,30
59,0,5,6,9,9
21,1,2,3,4,3
26,0,35,33,34,33
17,1,24,25,23,24
48,1,31,30,29,30
24,1,31,29,30,30
46,0,34,32,33,34
34,1,30,29,31,30
51,0,22,21,20,22
46,1,15,17,18,15
31,0,30,29,31,30
20,0,15,19,18,15
37,1,5,8,6,8
43,1,5,6,8,8
41,0,12,11,13,12
16,0,36,37,37,38
22,1,31,30,29,30
42,1,28,26,27,28
42,1,8,5,9,8
60,1,34,33,32,32
38,1,19,17,16,17
28,0,27,26,28,27
40,1,0,3,4,4
58,1,4,0,1,0
16,0,5,9,6,5
20,0,17,19,16,17
47,1,1,2,0,2
50,1,17,18,15,18
28,1,24,23,25,23
51,0,34,33,35,34
50,0,32,33,34,34
39,1,31,29,30,29
21,0,22,20,21,20
45,0,34,33,32,32
24,1,33,32,34,33
24,0,26,27,28,27
53,1,26,27,28,28
15,0,7,9,5,9
56,1,24,25,23,23
35,0,17,16,15,17
47,0,14,13,10,10
20,0,8,7,9,7
59,1,35,34,33,33
55,0,34,32,33,34
42,0,14,10,13,14
27,0,30,31,29,29
29,1,25,23,24,24
26,1,31,29,30,29
54,1,0,1,2,0
43,0,31,30,29,29
22,1,27,26,28,26
21,0,30,31,29,30
22,1,23,24,25,24
36,1,37,36,36,38
58,1,1,4,3,3
33,0,37,36,36,38
22,1,18,19,17,18
47,1,24,23,25,23
33,1,16,18,19,19
39,0,32,33,35,33
38,1,9,8,5,9
52,1,20,22,21,22
36,0,36,37,36,38
33,1,32,34,35,34
47,1,31,30,29,29
21,1,8,7,9,9
30,1,36,37,36,38
16,1,32,34,33,34
44,0,30,31,29,31
58,1,9,5,6,5
32,0,21,22,20,20
25,1,1,4,3,1
56,0,36,37,36,38
45,1,23,24,25,25
38,0,6,9,7,9
53,0,27,28,26,26
23,0,33,34,32,32
18,1,27,26,28,27
38,1,2,1,3,3
21,1,14,13,11,14
38,1,6,5,7,5
53,1,21,22,20,20
54,1,29,31,30,29
27,1,12,13,10,12
56,1,5,9,7,9
42,0,29,31,30,30
16,0,18,19,15,15
57,1,33,35,34,33
34,1,2,1,3,3
45,0,22,21,20,20
28,0,5,6,8,6
36,1,17,19,15,17
60,1,22,21,20,22
26,1,31,29,30,31
40,0,21,20,22,22
24,0,33,35,32,35
19,1,14,10,13,10
52,0,3,1,4,4
41,0,21,22,20,22
47,1,18,17,15,17
17,0,6,7,8,6
55,0,31,30,29,30
25,0,30,31,29,29
33,1,31,30,29,31
58,0,26,27,28,27
47,1,1,2,3,1
29,1,5,6,9,6
17,1,7,8,5,8
19,0,22,20,21,21
22,0,1,4,0,0
43,1,21,22,20,21
35,0,36,37,37,38
56,0,1,0,3,3
55,0,29,30,31,31
18,1,29,31,30,30
48,1,35,33,32,35
33,1,30,31,29,30
18,0,29,30,31,30
47,0,18,17,16,18
29,1,37,36,37,38
48,1,37,36,37,38
29,0,29,30,31,29
53,0,5,7,9,9
35,0,26,28,27,28
53,1,22,20,21,22
38,0,18,17,16,18
26,1,1,3,4,4
44,1,36,37,36,38
57,1,19,18,16,16
23,1,36,37,37,38
39,1,1,4,3,1
32,0,27,26,28,28
16,0,10,13,14,10
51,1,26,28,27,26
15,0,26,27,28,27
27,0,22,21,20,22
60,0,35,32,33,35
43,0,28,26,27,26
22,0,27,28,26,28
30,1,14,10,13,13
57,0,25,23,24,23
42,0,36,37,37,38
36,0,8,7,9,8
57,1,34,33,32,34
41,1,13,11,12,13
59,0,36,37,36,38
21,1,14,13,12,12
45,1,28,26,27,27
33,1,28,26,27,28
39,1,25,24,23,24
38,0,30,29,31,30
47,0,9,8,5,9
38,1,11,14,13,11
45,1,15,18,19,15
57,1,22,20,21,21
17,0,14,13,12,12
59,0,10,13,11,11
20,1,32,33,34,33
32,1,33,32,34,34
17,1,33,34,32,34
19,1,8,5,6,8
22,1,21,20,22,21
39,1,14,13,10,14
42,1,12,14,11,14
35,1,27,26,28,27
22,0,16,19,15,19
18,0,23,25,24,23
34,1,27,26,28,26
46,1,36,37,37,38
20,0,20,22,21,20
38,1,36,37,36,38
16,1,20,21,22,22
44,0,25,24,23,23
38,1,26,27,28,28
36,0,25,23,24,25
58,1,7,5,9,5
29,1,27,26,28,26
35,0,16,18,17,17
45,0,22,20,21,21
50,0,21,20,22,21
36,1,11,13,10,11
49,1,36,37,36,38
24,1,13,12,10,10
19,0,27,26,28,26
31,0,37,36,36,38
36,0,9,8,6,6
22,0,7,5,8,8
38,1,19,17,18,17
35,0,31,29,30,30
57,0,29,30,31,30
53,0,9,6,8,9
45,1,20,21,22,22
50,0,17,15,19,15
48,1,10,14,13,13
32,1,28,27,26,28
52,0,35,32,33,33
19,1,17,19,18,19
53,1,31,29,30,29
45,0,23,25,24,23
32,1,17,16,18,17
43,0,7,9,6,6
37,0,28,26,27,28
48,1,27,28,26,28
23,0,22,20,21,21
39,1,2,0,3,0
31,1,24,23,25,25
27,0,36,37,36,38
26,0,24,25,23,23
25,0,1,2,0,0
28,0,10,11,12,10
31,1,20,22,21,20
49,1,1,2,3,3
38,1,6,7,9,9
36,1,33,32,34,32
37,0,12,14,13,12
29,0,20,21,22,22
31,1,26,27,28,27
46,0,4,3,0,4
32,0,23,25,24,23
41,1,35,33,32,35
15,1,1,4,0,0
34,0,6,9,7,6
38,0,19,15,17,17
31,0,20,22,21,21
52,1,8,5,9,5
53,0,20,21,22,22
28,0,34,32,35,35
31,0,20,21,22,21
26,0,23,25,24,25
60,0,24,23,25,23
42,1,26,28,27,26
42,1,19,17,16,16
24,1,33,35,32,35
31,0,17,15,16,15
26,0,34,32,33,34
28,0,33,34,35,33
43,1,20,22,21,21
23,0,17,18,19,17
18,0,30,31,29,30
49,0,12,14,13,13
21,0,36,37,37,38
53,1,8,6,5,5
56,0,4,0,2,2
17,0,6,9,8,6
19,1,17,19,15,15
34,0,20,22,21,21
60,1,0,2,4,0
50,1,33,35,32,35
48,0,24,25,23,23
60,0,25,23,24,24
28,0,0,4,2,4
25,1,36,37,37,38
40,0,0,3,4,3
25,1,20,21,22,21
22,1,17,15,18,17
60,0,16,19,17,16
53,0,35,33,32,33
37,0,0,2,4,2
17,1,20,22,21,21
36,1,23,24,25,23
54,1,3,2,0,3
32,0,26,27,28,27
32,0,3,1,0,3
52,1,5,8,6,5
45,0,27,28,26,28
53,0,36,37,37,38
27,1,6,9,8,9
30,0,27,26,28,26
54,1,0,3,2,0
51,1,26,28,27,27
34,1,2,1,4,4
56,0,18,17,15,15
47,1,8,9,6,6
34,1,25,23,24,23
22,1,30,29,31,29
43,0,4,1,2,2
44,1,18,17,15,18
45,0,31,29,30,31
23,1,20,21,22,22
39,0,4,1,2,2
59,1,31,29,30,30
55,0,29,31,30,30
56,1,14,13,12,12
36,0,6,7,5,6
52,1,26,28,27,26
32,0,16,18,19,18
59,1,34,35,33,34
48,1,29,31,30,30
43,1,0,2,1,0
29,0,36,37,36,38
34,1,29,31,30,31
26,1,26,27,28,27
22,1,36,37,37,38
20,1,37,36,36,38
42,1,2,4,1,4
55,0,17,18,16,16
54,1,21,22,20,20
54,0,1,4,3,4
54,1,16,17,19,16
44,1,37,36,37,38
35,0,33,35,34,34
30,0,33,34,32,34
30,0,8,7,9,9
22,0,30,31,29,29
15,1,17,18,19,18
30,1,0,3,4,3
17,1,37,36,37,38
40,0,21,20,22,20
29,0,32,35,33,32
24,1,5,7,8,7
41,1,2,1,0,2
55,0,13,12,14,13
17,0,10,11,12,12
52,0,37,36,36,38
18,0,24,23,25,25
44,0,32,34,33,34
20,1,12,11,14,12
44,0,8,9,5,9
31,1,24,25,23,24
32,1,1,3,4,4
38,0,8,7,6,8
28,0,36,37,37,38
31,0,5,9,7,9
35,1,37,36,37,38
26,1,16,17,15,17
25,1,22,21,20,20
24,0,4,3,0,3
51,1,6,9,5,5
44,1,22,21,20,22
59,0,30,29,31,30
26,1,30,29,31,30
17,1,36,37,36,38
33,0,8,6,7,6
24,1,12,13,11,12
29,0,21,22,20,22
16,1,0,4,3,4
34,1,35,33,32,32
57,0,28,27,26,26
35,0,37,36,37,38
45,0,7,8,6,8
43,1,24,25,23,25
26,1,6,9,5,6
45,1,16,17,18,16
50,1,31,30,29,29
43,1,37,36,36,38
29,0,18,15,16,16
16,0,5,9,6,6
56,0,29,30,31,31
21,1,30,31,29,31
29,0,22,20,21,21
58,1,29,30,31,29
22,0,13,10,14,13
49,0,5,7,6,7
19,0,36,37,37,38
57,0,24,25,23,25
56,1,32,35,33,33
41,1,14,11,13,11
58,1,13,12,11,11
15,0,20,22,21,22
49,0,32,35,33,32
44,0,2,3,0,0
30,0,27,28,26,26
40,1,37,36,37,38
32,1,35,32,33,33
46,1,21,20,22,22
45,0,37,36,36,38
40,1,35,34,32,32
46,1,21,22,20,22
48,1,5,9,7,7
28,0,11,12,14,11
23,1,2,0,3,0
46,0,20,21,22,21
28,1,35,33,32,32
26,1,19,15,18,15
36,0,37,36,36,38
52,0,30,29,31,30
38,1,36,37,37,38
34,1,10,12,11,12
59,0,25,23,24,25
59,1,12,14,10,14
48,0,20,22,21,20
26,1,24,25,23,25
16,0,25,24,23,24
34,1,29,31,30,30
21,1,19,16,17,17
17,1,31,30,29,29
20,1,10,12,11,10
54,0,4,2,3,3
34,1,15,16,18,18
24,1,22,21,20,20
29,0,29,31,30,31
16,1,36,37,37,38
52,1,22,21,20,22
28,0,21,20,22,21
17,1,17,16,18,18
31,1,32,35,34,32
39,0,21,22,20,20
35,0,32,34,35,35
36,1,0,4,3,4
22,0,34,33,32,33
47,1,16,17,19,17
36,0,15,17,18,17
27,0,11,14,10,11
20,1,3,4,1,3
22,1,19,15,18,15
48,0,25,23,24,23
52,1,29,30,31,29
53,1,11,10,12,10
41,1,15,17,16,16
34,1,7,9,6,9
30,1,37,36,37,38
49,1,4,3,0,4
59,1,22,21,20,20
52,0,14,11,10,11
33,0,31,30,29,29
43,1,31,29,30,30
47,0,21,22,20,21
55,1,2,0,3,2
48,0,31,29,30,29
32,1,34,33,32,34
45,1,7,5,6,7
42,0,19,16,17,16
43,1,22,21,20,21
18,1,33,35,34,35
27,1,17,19,15,15
22,1,11,13,12,12
33,0,31,30,29,30
15,1,4,1,2,1
15,1,21,22,20,22
58,1,8,5,6,8
28,0,28,26,27,28
46,1,11,13,14,14
54,1,4,1,3,4
58,1,9,6,7,7
39,0,31,30,29,29
40,0,11,10,12,10
36,0,36,37,37,38
53,0,12,14,11,12
44,1,30,29,31,29
26,1,17,15,18,17
32,1,23,24,25,25
60,1,22,20,21,21
21,1,22,20,21,22
24,1,31,29,30,31
28,0,19,18,15,15
38,1,16,17,19,19
21,1,34,32,35,34
45,0,9,8,6,8
57,0,21,22,20,21
51,1,28,26,27,27
43,1,8,7,6,8
60,0,29,31,30,30
24,0,22,20,21,21
24,1,24,25,23,23
44,0,0,4,1,4
32,1,4,0,3,3
24,1,20,22,21,22
53,0,17,19,16,19
27,0,20,22,21,22
59,0,23,24,25,25
49,1,35,32,33,32
21,0,35,34,33,35
42,0,21,20,22,21
53,0,25,23,24,24
47,0,25,23,24,24
19,1,22,20,21,20
59,1,4,2,3,2
34,0,21,22,20,22
60,0,20,21,22,22
40,1,30,31,29,31
27,1,2,1,3,2
56,1,7,9,8,8
36,0,37,36,37,38
24,0,37,36,36,38
25,1,10,13,11,13
29,0,34,35,32,35
20,1,13,14,11,11
54,0,18,19,15,15
32,1,24,25,23,24
52,0,36,37,36,38
47,1,23,24,25,23
50,0,16,18,19,18
49,1,12,10,11,11
55,1,13,10,14,13
29,0,23,25,24,25
26,0,24,23,25,25
23,0,25,24,23,24
30,1,18,19,16,19
53,0,35,34,32,32
51,1,30,29,31,30
39,0,23,24,25,24
38,0,30,29,31,31
18,0,28,27,26,27
33,1,33,34,32,32
60,1,22,21,20,21
36,0,36,37,36,38
56,1,30,29,31,29
28,1,13,12,11,11
32,1,12,11,13,11
53,1,37,36,36,38
44,1,4,3,2,2
37,1,27,26,28,27
36,1,5,8,7,7
21,1,29,30,31,31
57,1,0,2,4,4
53,1,33,34,32,34
35,0,5,9,6,9
40,1,21,22,20,22
41,0,28,27,26,28
60,1,15,16,19,19
16,0,31,29,30,29
20,1,26,27,28,28
24,0,3,2,1,2
17,0,13,12,11,11
22,1,17,16,18,18
49,0,37,36,37,38
24,1,18,16,17,17
36,1,29,30,31,31
55,1,17,18,16,18
49,0,3,0,2,2
43,0,27,28,26,27
40,0,24,25,23,23
49,1,31,30,29,29
24,0,27,28,26,27
18,1,25,23,24,24
49,0,26,28,27,28
38,0,23,25,24,23
27,0,17,19,18,19
56,0,19,15,16,19
44,0,10,12,14,12
42,0,12,13,10,10
21,0,3,4,0,0
55,0,24,25,23,24
54,1,36,37,37,38
33,0,24,25,23,23
42,0,23,24,25,24
18,0,20,22,21,21
52,1,23,25,24,24
42,1,23,24,25,25
42,0,27,28,26,27
57,1,22,21,20,22
25,1,14,12,13,13
27,0,33,32,34,34
31,1,37,36,37,38
52,1,7,5,8,5
32,0,3,4,1,3
26,1,19,15,18,19
33,0,2,0,4,0
57,0,32,35,33,35
39,1,19,18,17,18
46,0,25,24,23,25
38,0,14,10,13,14
50,1,37,36,37,38
17,1,15,16,19,15
17,0,26,28,27,26
32,0,36,37,36,38
56,1,18,16,19,18
46,1,27,28,26,27
36,1,12,10,13,13
38,1,17,15,18,15
46,1,22,21,20,21
22,1,37,36,37,38
56,1,22,20,21,22
60,1,26,28,27,26
24,0,6,7,8,6
36,0,2,0,1,1
55,1,16,15,18,18
40,0,36,37,37,38
54,0,36,37,36,38
15,0,20,22,21,22
18,0,21,22,20,22
60,1,23,25,24,25
30,0,25,24,23,25
54,1,7,8,9,8
43,1,18,15,16,15
59,0,26,28,27,28
34,0,31,30,29,29
29,1,6,7,5,5
60,0,16,18,17,16
57,0,29,30,31,31
48,1,19,17,15,19
58,0,26,27,28,27
18,0,11,10,13,11
36,0,30,31,29,30
29,0,5,8,6,5
33,0,10,11,13,13
60,1,19,18,15,19
51,1,23,24,25,24
48,0,16,19,17,16
21,1,2,0,1,2
26,1,27,26,28,27
40,0,33,32,35,35
23,0,19,18,16,16
21,0,37,36,36,38
16,0,28,27,26,27
19,0,27,26,28,27
19,1,23,24,25,23
42,1,5,8,6,6
31,1,31,30,29,31
23,0,37,36,37,38
15,1,22,20,21,22
32,1,15,16,19,16
16,0,17,18,19,17
22,1,20,22,21,22
23,0,36,37,36,38
45,0,35,32,33,35
17,0,31,29,30,31
46,0,6,8,5,6
35,1,33,35,32,32
28,1,8,5,6,5
44,1,22,20,21,22
15,1,19,16,15,16
44,0,29,30,31,31
16,0,30,31,29,29
36,0,13,10,14,10
48,0,35,34,32,35
43,0,2,3,0,0
37,1,22,21,20,20
21,0,21,22,20,21
36,1,37,36,36,38
57,1,29,31,30,30
49,0,31,30,29,29
53,1,2,4,3,4
17,1,16,18,15,18
49,0,37,36,36,38
59,1,26,27,28,26
32,1,7,8,5,5
36,0,3,4,2,4
19,0,2,0,1,0
40,1,36,37,37,38
21,1,36,37,37,38
45,0,25,23,24,23
15,1,12,13,10,10
20,1,13,14,10,10
54,1,14,12,13,14
37,0,28,26,27,27
53,1,10,13,12,10
42,1,4,3,2,3
25,0,27,28,26,27
25,1,12,14,13,12
34,0,6,5,9,9
24,1,37,36,37,38
51,1,25,23,24,24
23,0,4,0,1,0
44,0,14,13,12,12
50,1,23,25,24,25
38,1,2,4,3,2
32,1,6,8,7,6
38,1,37,36,36,38
27,1,20,22,21,20
19,0,10,14,13,13
39,1,28,27,26,28
37,1,21,22,20,22
58,0,10,13,14,10
50,1,23,25,24,23
51,1,21,22,20,22
28,1,19,18,16,19
32,0,7,8,5,7
50,1,31,30,29,31
41,1,11,10,13,13
17,1,34,35,33,33
45,1,17,19,18,19
30,1,27,28,26,28
55,0,33,34,32,33
50,1,21,20,22,21
16,1,20,22,21,20
15,0,31,30,29,30
25,1,30,29,31,31
27,0,36,37,36,38
53,0,37,36,37,38
38,1,20,22,21,21
56,1,20,22,21,21
53,0,13,10,11,13
49,1,35,34,33,35
51,1,7,8,9,8
26,0,21,20,22,21
58,0,11,10,14,11
36,1,31,30,29,30
33,0,1,3,4,3
53,0,26,27,28,26
52,1,30,29,31,29
32,0,31,30,29,29
32,0,22,21,20,22
18,1,33,34,32,33
16,1,13,14,11,11
46,0,3,0,4,3
44,0,29,31,30,31
37,0,17,15,16,16
36,0,14,13,11,11
36,1,5,8,7,7
54,0,6,5,7,7
15,0,34,32,33,34
40,1,19,16,18,18
55,1,21,20,22,20
47,1,29,31,30,29
32,1,34,35,32,35
15,1,11,14,10,11
16,0,27,28,26,28
30,0,26,27,28,26
15,0,26,28,27,26
18,1,37,36,36,38
38,0,15,16,18,16
59,1,10,12,13,13
51,1,9,7,5,7
36,1,20,21,22,22
15,0,20,22,21,21
26,1,36,37,36,38
26,0,29,30,31,30
60,0,26,28,27,27
60,1,6,9,8,9
21,1,33,35,32,35
36,1,3,2,1,2
52,0,27,28,26,28
32,0,4,2,0,0
51,0,21,22,20,22
24,1,28,27,26,28
